device_name,network_count,duration,has_monitors,is_merged,multithreading_type,is_recompile,last_run_time,compilation_time,binary_run_time,neurongroup_stateupdater,neurongroup_thresholder,neurongroup_resetter,synapses_pre,synapses_pre_push_spikes,spikemonitor,statemonitor,sum_ratemonitors,total_run_time
cpp_standalone,4,1.0,False,True,openmp,False,1.89328,1.3992762565612793,4.216545343399048,0.926729,0.29755,0.0916163,0.472598,0.0908823,0.0,0.0,0.0,7.112204074859619
cpp_standalone,4,1.0,False,True,openmp,False,2.24331,1.37855863571167,4.39778995513916,1.22843,0.29678,0.0884996,0.495355,0.12009,0.0,0.0,0.0,7.180373907089233
cpp_standalone,8,1.0,False,True,openmp,False,3.77266,1.4923007488250732,8.569334268569946,2.06503,0.569789,0.0870639,0.885968,0.151477,0.0,0.0,0.0,11.72385549545288
cpp_standalone,8,1.0,False,True,openmp,False,4.1531,1.4533309936523438,9.06651782989502,2.21504,0.610469,0.0819449,0.99073,0.242777,0.0,0.0,0.0,12.04389500617981
cpp_standalone,8,1.0,False,True,openmp,False,3.99464,1.468130350112915,8.796395301818848,2.15361,0.57643,0.0884921,0.957403,0.206887,0.0,0.0,0.0,11.765292882919312
cpp_standalone,16,1.0,False,True,openmp,False,7.61545,1.5810589790344238,16.22183585166931,3.82516,1.13011,0.108248,2.28528,0.254381,0.0,0.0,0.0,19.312626361846924
cpp_standalone,16,1.0,False,True,openmp,False,6.55175,1.5927135944366455,15.140476703643799,3.44405,1.01349,0.094879,1.77726,0.21079,0.0,0.0,0.0,18.33150815963745
cpp_standalone,16,1.0,False,True,openmp,False,7.91837,1.5923354625701904,16.51965880393982,4.33636,1.08366,0.104109,1.92598,0.454607,0.0,0.0,0.0,19.85230278968811
cpp_standalone,32,1.0,False,True,openmp,False,13.0891,1.855062484741211,30.82222604751587,6.73892,1.94898,0.0917963,3.91246,0.386135,0.0,0.0,0.0,34.22239136695862
cpp_standalone,32,1.0,False,True,openmp,False,13.312,1.8577969074249268,31.04512667655945,6.95557,1.95116,0.115836,3.93244,0.345123,0.0,0.0,0.0,34.462865352630615
cpp_standalone,32,1.0,False,True,openmp,False,13.3761,1.8633761405944824,31.36193585395813,6.79401,1.95359,0.109422,4.09506,0.411675,0.0,0.0,0.0,35.02189564704895
cpp_standalone,64,1.0,False,True,openmp,False,27.036,2.660984754562378,61.979002952575684,13.7798,3.81498,0.180111,8.37661,0.871071,0.0,0.0,0.0,66.26599407196045
cpp_standalone,64,1.0,False,True,openmp,False,29.1123,2.6854381561279297,65.38820767402649,14.5961,3.87308,0.227925,9.68005,0.722188,0.0,0.0,0.0,69.96357750892639
cpp_standalone,64,1.0,False,True,openmp,False,28.4693,2.6912968158721924,64.6811375617981,13.9704,3.83839,0.231132,9.71754,0.697693,0.0,0.0,0.0,69.15680384635925
cpp_standalone,128,1.0,False,True,openmp,False,61.7306,4.6847083568573,140.2925159931183,29.1242,7.66058,0.315427,22.6397,1.97606,0.0,0.0,0.0,147.03665709495544
cpp_standalone,128,1.0,False,True,openmp,False,56.5593,4.433008909225464,130.1613335609436,28.0947,7.58667,0.306258,18.9144,1.64406,0.0,0.0,0.0,137.5826940536499
cpp_standalone,128,1.0,False,True,openmp,False,57.3426,4.53992486000061,132.5320701599121,29.0231,7.51942,0.311551,18.7589,1.71533,0.0,0.0,0.0,139.4508216381073
cpp_standalone,256,1.0,False,True,openmp,False,134.287,8.768647193908691,289.1762044429779,62.5316,16.5358,0.312387,51.9267,2.95917,0.0,0.0,0.0,300.48815989494324
cpp_standalone,256,1.0,False,True,openmp,False,133.639,8.820092916488647,289.32093501091003,61.8045,16.5113,0.361306,50.3252,4.61294,0.0,0.0,0.0,306.7453589439392
cpp_standalone,256,1.0,False,True,openmp,False,134.599,9.104321002960205,291.48818826675415,62.6637,16.3674,0.3551,51.8267,3.36494,0.0,0.0,0.0,303.7405562400818
cuda_standalone,1,1.0,False,True,GPU,False,0.819112,8.597744941711426,6.52093768119812,0.439553,0.08847,0.062832,0.131892,0.01303,0.0,0.0,0.0,17.24204683303833
cuda_standalone,1,1.0,False,True,GPU,False,0.813188,8.616053819656372,6.543450593948364,0.437013,0.087999,0.062407,0.131683,0.012842,0.0,0.0,0.0,17.078717470169067
cuda_standalone,1,1.0,False,True,GPU,False,0.833152,8.739322900772095,6.730809211730957,0.445069,0.092411,0.065398,0.136975,0.012703,0.0,0.0,0.0,17.55189299583435
cuda_standalone,2,1.0,False,True,GPU,False,0.865656,8.6668062210083,13.10974907875061,0.454002,0.08861,0.062201,0.166519,0.012854,0.0,0.0,0.0,23.979048252105713
